point_1,point_2,point3
-0.010594142,-0.022771991,-0.016683066
0.019342864,0.021104805,0.020223834
-0.01101796,0.00214593,-0.004436015
0.01575967,-0.008652469,0.003553601
0.001677333,-0.005502145,-0.001912406
-0.024137073,-0.010777988,-0.01745753
-0.002503059,-0.004913832,-0.003708445
0.01202236,0.000380989,0.006201675
-0.027662473,0.007839286,-0.009911594
0.002467177,0.01106552,0.006766349
0.023215024,0.007156083,0.015185554
-0.016277164,0.023097479,0.003410158
0.014912033,0.016663987,0.01578801
-0.006433013,-0.01721148,-0.011822247
-0.015121295,0.00956627,-0.002777512
0.002582764,0.028506167,0.015544466
-0.003832308,-0.01721148,-0.010521894
0.007839286,0.009812982,0.008826134
0.01106552,-0.00377516,0.00364518
0.007156083,0.00231673,0.004736407
0.023097479,-0.010075808,0.006510836
0.016663987,0.019188042,0.017926014
